segment_id,date,dow,day_type,period,time_slot,LOS,n,s_node_id,e_node_id,length,street_id,max_velocity,street_level,street_name,street_type,long_snode,lat_snode,long_enode,lat_enode,hour,minute,year_month,is_holiday
36711,2021-03-09,1,weekday,period_10_30,21,F,3,2302073722,4628048101,37,220860894,40.0,2,Lý Thường Kiệt,primary,106.6575201,10.7724573,106.6576115,10.7721306,10,30,2021-03,False
36711,2021-03-09,1,weekday,period_6_00,12,F,6,2302073722,4628048101,37,220860894,40.0,2,Lý Thường Kiệt,primary,106.6575201,10.7724573,106.6576115,10.7721306,6,0,2021-03,False
36711,2021-03-11,3,weekday,period_12_00,24,F,1,2302073722,4628048101,37,220860894,40.0,2,Lý Thường Kiệt,primary,106.6575201,10.7724573,106.6576115,10.7721306,12,0,2021-03,False
36711,2021-03-16,1,weekday,period_11_00,22,C,1,2302073722,4628048101,37,220860894,40.0,2,Lý Thường Kiệt,primary,106.6575201,10.7724573,106.6576115,10.7721306,11,0,2021-03,False
36711,2021-03-23,1,weekday,period_10_30,21,F,1,2302073722,4628048101,37,220860894,40.0,2,Lý Thường Kiệt,primary,106.6575201,10.7724573,106.6576115,10.7721306,10,30,2021-03,False
36711,2021-03-23,1,weekday,period_5_00,10,F,8,2302073722,4628048101,37,220860894,40.0,2,Lý Thường Kiệt,primary,106.6575201,10.7724573,106.6576115,10.7721306,5,0,2021-03,False
36711,2021-03-23,1,weekday,period_7_00,14,F,1,2302073722,4628048101,37,220860894,40.0,2,Lý Thường Kiệt,primary,106.6575201,10.7724573,106.6576115,10.7721306,7,0,2021-03,False
36711,2021-03-31,2,weekday,period_0_30,1,F,1,2302073722,4628048101,37,220860894,40.0,2,Lý Thường Kiệt,primary,106.6575201,10.7724573,106.6576115,10.7721306,0,30,2021-03,False
36727,2021-03-19,4,weekday,period_9_30,19,C,1,4628048104,4632009841,10,220860894,40.0,2,Lý Thường Kiệt,primary,106.6599239,10.7638652,106.6599493,10.7637744,9,30,2021-03,False
36743,2021-03-19,4,weekday,period_9_30,19,C,1,366399085,366446184,70,220860894,40.0,2,Lý Thường Kiệt,primary,106.6616347,10.75775,106.6618062,10.7571371,9,30,2021-03,False
36744,2021-03-19,4,weekday,period_9_30,19,F,1,366446184,3116882974,94,220860894,40.0,2,Lý Thường Kiệt,primary,106.6618062,10.7571371,106.6620353,10.7563183,9,30,2021-03,False
36754,2021-04-05,0,weekday,period_11_00,22,F,1,5763168798,5763168804,47,220863461,40.0,2,Cách Mạng Tháng Tám,primary,106.6902261,10.7732247,106.6898451,10.7734335,11,0,2021-04,False
37044,2021-03-15,0,weekday,period_11_00,22,E,1,2302035095,2304482392,181,221145523,40.0,3,Nguyễn Thị Thập,secondary,106.7068349,10.739372,106.7084726,10.7391251,11,0,2021-03,False
37234,2021-04-05,0,weekday,period_11_30,23,F,2,5757834479,5464034523,11,222098772,40.0,4,Đường số 1,tertiary,106.6957432,10.7443078,106.6957532,10.7442069,11,30,2021-04,False
37234,2021-04-05,0,weekday,period_12_00,24,F,1,5757834479,5464034523,11,222098772,40.0,4,Đường số 1,tertiary,106.6957432,10.7443078,106.6957532,10.7442069,12,0,2021-04,False
37253,2021-04-05,0,weekday,period_11_30,23,F,5,2310779748,2310779751,8,222102416,40.0,4,Đường Hoàng Trọng Hậu,tertiary_link,106.6961929,10.7400283,106.6961154,10.7400256,11,30,2021-04,False
37253,2021-04-05,0,weekday,period_12_00,24,F,8,2310779748,2310779751,8,222102416,40.0,4,Đường Hoàng Trọng Hậu,tertiary_link,106.6961929,10.7400283,106.6961154,10.7400256,12,0,2021-04,False
37283,2021-04-05,0,weekday,period_11_00,22,B,1,411926563,411926493,55,223637314,40.0,2,Cách Mạng Tháng Tám,primary,106.6868463,10.7750498,106.6864011,10.7752936,11,0,2021-04,False
37284,2021-04-05,0,weekday,period_11_00,22,F,2,411926493,411926011,69,223637314,40.0,2,Cách Mạng Tháng Tám,primary,106.6864011,10.7752936,106.685847,10.7756007,11,0,2021-04,False
37284,2021-04-16,4,weekday,period_1_30,3,F,2,411926493,411926011,69,223637314,40.0,2,Cách Mạng Tháng Tám,primary,106.6864011,10.7752936,106.685847,10.7756007,1,30,2021-04,False
37332,2021-04-16,4,weekday,period_11_30,23,F,1,5778117678,5778117682,18,223663125,60.0,1,Quốc lộ 1,trunk,106.7929646,10.8659076,106.7928281,10.8660024,11,30,2021-04,False
37420,2021-03-09,1,weekday,period_10_00,20,F,1,2079964957,2079964991,18,223784360,40.0,2,Cộng Hòa,primary,106.6608621,10.8008556,106.6606905,10.8008737,10,0,2021-03,False
37420,2021-03-23,1,weekday,period_10_30,21,D,1,2079964957,2079964991,18,223784360,40.0,2,Cộng Hòa,primary,106.6608621,10.8008556,106.6606905,10.8008737,10,30,2021-03,False
37420,2021-03-31,2,weekday,period_0_30,1,F,4,2079964957,2079964991,18,223784360,40.0,2,Cộng Hòa,primary,106.6608621,10.8008556,106.6606905,10.8008737,0,30,2021-03,False
37420,2021-04-07,2,weekday,period_14_00,28,F,1,2079964957,2079964991,18,223784360,40.0,2,Cộng Hòa,primary,106.6608621,10.8008556,106.6606905,10.8008737,14,0,2021-04,False
37420,2021-04-14,2,weekday,period_0_30,1,E,1,2079964957,2079964991,18,223784360,40.0,2,Cộng Hòa,primary,106.6608621,10.8008556,106.6606905,10.8008737,0,30,2021-04,False
37693,2021-04-14,2,weekday,period_0_00,0,F,1,5767184417,5767184395,20,224456768,40.0,4,Kha Vạn Cân,tertiary,106.7620483,10.8658042,106.7621006,10.8659852,0,0,2021-04,False
37705,2021-03-11,3,weekday,period_7_30,15,F,1,5767184418,5767184408,29,224456768,40.0,4,Kha Vạn Cân,tertiary,106.7623129,10.8667615,106.7623486,10.8670258,7,30,2021-03,False
37737,2021-03-16,1,weekday,period_10_00,20,A,1,4068009422,5767128969,7,224456768,40.0,4,Kha Vạn Cân,tertiary,106.7630967,10.8688718,106.7631264,10.8689355,10,0,2021-03,False
37739,2021-03-09,1,weekday,period_9_30,19,A,1,5767128969,366467119,14,224456768,40.0,4,Kha Vạn Cân,tertiary,106.7631264,10.8689355,106.7631714,10.8690596,9,30,2021-03,False
37747,2021-03-23,1,weekday,period_10_00,20,A,1,4068009421,5767128933,4,224456768,40.0,4,Kha Vạn Cân,tertiary,106.763244,10.8693305,106.7632523,10.8693675,10,0,2021-03,False
37755,2021-03-31,2,weekday,period_0_00,0,A,1,366427938,366405787,33,224456768,40.0,4,Kha Vạn Cân,tertiary,106.763295,10.8699244,106.7632915,10.8702226,0,0,2021-03,False
37758,2021-03-16,1,weekday,period_10_00,20,A,1,1958801626,366405787,19,224456768,40.0,4,Kha Vạn Cân,tertiary,106.7632935,10.8703942,106.7632915,10.8702226,10,0,2021-03,False
37759,2021-03-09,1,weekday,period_9_30,19,A,1,1958801626,2953644134,10,224456768,40.0,4,Kha Vạn Cân,tertiary,106.7632935,10.8703942,106.7632996,10.8704841,9,30,2021-03,False
37761,2021-03-23,1,weekday,period_10_00,20,A,1,2953644134,366378660,12,224456768,40.0,4,Kha Vạn Cân,tertiary,106.7632996,10.8704841,106.7633215,10.8705977,10,0,2021-03,False
37777,2021-03-23,1,weekday,period_10_00,20,C,1,676035152,4066458575,220,224607443,60.0,1,Cầu vượt Ngã tư Thủ Đức,trunk,106.7720705,10.8461191,106.7730798,10.8478386,10,0,2021-03,False
37785,2021-04-16,4,weekday,period_11_30,23,A,1,1854295699,676035118,87,224607444,80.0,1,Xa Lộ Hà Nội,trunk,106.7622706,10.828875,106.7626543,10.8295682,11,30,2021-04,False
37786,2021-04-16,4,weekday,period_11_30,23,A,1,676035118,676035122,431,224607444,80.0,1,Xa Lộ Hà Nội,trunk,106.7626543,10.8295682,106.7645442,10.8329768,11,30,2021-04,False
37787,2021-04-16,4,weekday,period_11_30,23,B,1,676035122,676035127,114,224607444,80.0,1,Xa Lộ Hà Nội,trunk,106.7645442,10.8329768,106.7650548,10.833875,11,30,2021-04,False
37792,2021-04-16,4,weekday,period_0_30,1,F,1,366397143,366426836,131,224607445,80.0,1,Xa Lộ Hà Nội,trunk,106.7695262,10.841978,106.7689232,10.840956,0,30,2021-04,False
37792,2021-04-19,0,weekday,period_1_00,2,A,1,366397143,366426836,131,224607445,80.0,1,Xa Lộ Hà Nội,trunk,106.7695262,10.841978,106.7689232,10.840956,1,0,2021-04,False
37792,2021-04-22,3,weekday,period_1_30,3,C,1,366397143,366426836,131,224607445,80.0,1,Xa Lộ Hà Nội,trunk,106.7695262,10.841978,106.7689232,10.840956,1,30,2021-04,False
37793,2021-04-15,3,weekday,period_1_30,3,A,1,366426836,2217835603,123,224607445,80.0,1,Xa Lộ Hà Nội,trunk,106.7689232,10.840956,106.7683704,10.8399922,1,30,2021-04,False
37793,2021-04-22,3,weekday,period_1_30,3,A,1,366426836,2217835603,123,224607445,80.0,1,Xa Lộ Hà Nội,trunk,106.7689232,10.840956,106.7683704,10.8399922,1,30,2021-04,False
37795,2021-04-15,3,weekday,period_1_30,3,B,1,2217837561,366370966,92,224607445,80.0,1,Xa Lộ Hà Nội,trunk,106.7679986,10.8392975,106.7675662,10.8385833,1,30,2021-04,False
37795,2021-04-16,4,weekday,period_0_30,1,D,1,2217837561,366370966,92,224607445,80.0,1,Xa Lộ Hà Nội,trunk,106.7679986,10.8392975,106.7675662,10.8385833,0,30,2021-04,False
37797,2021-04-19,0,weekday,period_1_00,2,A,1,4066481001,366408755,57,224607445,80.0,1,Xa Lộ Hà Nội,trunk,106.767145,10.8378586,106.766892,10.8374102,1,0,2021-04,False
37798,2021-04-15,3,weekday,period_1_30,3,A,1,366408755,366408306,186,224607445,80.0,1,Xa Lộ Hà Nội,trunk,106.766892,10.8374102,106.7660603,10.8359502,1,30,2021-04,False
37799,2021-04-15,3,weekday,period_1_30,3,F,1,366408306,2028465717,54,224607445,80.0,1,Xa Lộ Hà Nội,trunk,106.7660603,10.8359502,106.7658175,10.8355189,1,30,2021-04,False
37799,2021-04-16,4,weekday,period_0_30,1,B,1,366408306,2028465717,54,224607445,80.0,1,Xa Lộ Hà Nội,trunk,106.7660603,10.8359502,106.7658175,10.8355189,0,30,2021-04,False
37799,2021-04-22,3,weekday,period_1_30,3,D,1,366408306,2028465717,54,224607445,80.0,1,Xa Lộ Hà Nội,trunk,106.7660603,10.8359502,106.7658175,10.8355189,1,30,2021-04,False
37999,2021-04-05,0,weekday,period_11_00,22,E,1,3160535890,411920114,30,225192895,40.0,2,Cách Mạng Tháng Tám,primary,106.6781655,10.7796779,106.6784129,10.7795416,11,0,2021-04,False
38004,2021-04-05,0,weekday,period_11_00,22,F,1,411917905,5059499528,13,225192895,40.0,2,Cách Mạng Tháng Tám,primary,106.677585,10.7799945,106.6774732,10.7800406,11,0,2021-04,False
38009,2021-04-05,0,weekday,period_11_00,22,F,2,4877811748,5778164526,23,225192895,40.0,2,Cách Mạng Tháng Tám,primary,106.677104,10.7802483,106.6772899,10.7801438,11,0,2021-04,False
38290,2021-03-12,4,weekday,period_2_00,4,F,1,4550522868,366401710,49,226183509,40.0,4,Tân Hoà Đông,tertiary,106.6323235,10.7563818,106.6326357,10.7560579,2,0,2021-03,False
38540,2021-04-07,2,weekday,period_13_30,27,F,1,2351201592,2351201594,17,226263688,40.0,2,Bạch Đằng,primary,106.7015935,10.8039153,106.7014369,10.8038889,13,30,2021-04,False
38541,2021-04-07,2,weekday,period_13_30,27,F,2,2351201594,5773400825,9,226263688,40.0,2,Bạch Đằng,primary,106.7014369,10.8038889,106.7013574,10.8038582,13,30,2021-04,False
38542,2021-04-07,2,weekday,period_13_30,27,E,1,5773400825,5773400828,37,226263688,40.0,2,Bạch Đằng,primary,106.7013574,10.8038582,106.7010417,10.8037362,13,30,2021-04,False
38545,2021-04-07,2,weekday,period_13_30,27,E,1,2351201577,2351201586,94,226263688,40.0,2,Bạch Đằng,primary,106.7003329,10.8034623,106.6995286,10.8031389,13,30,2021-04,False
38546,2021-04-07,2,weekday,period_13_30,27,D,2,2351201586,1204093495,53,226263688,40.0,2,Bạch Đằng,primary,106.6995286,10.8031389,106.6990755,10.8029498,13,30,2021-04,False
38547,2021-04-07,2,weekday,period_13_30,27,B,1,1204093495,5773400806,14,226263688,40.0,2,Bạch Đằng,primary,106.6990755,10.8029498,106.6989543,10.8028993,13,30,2021-04,False
38565,2021-03-15,0,weekday,period_11_00,22,F,17,2304882872,2358063314,123,226337750,40.0,3,Nguyễn Thị Thập,secondary,106.7079638,10.7392893,106.7068498,10.7394635,11,0,2021-03,False
38566,2021-03-15,0,weekday,period_11_00,22,F,3,2358063314,2304882867,166,226337750,40.0,3,Nguyễn Thị Thập,secondary,106.7068498,10.7394635,106.7053415,10.739685,11,0,2021-03,False
38567,2021-03-15,0,weekday,period_11_00,22,F,3,2304882867,2304882876,86,226337750,40.0,3,Nguyễn Thị Thập,secondary,106.7053415,10.739685,106.7045582,10.7398105,11,0,2021-03,False
38569,2021-03-15,0,weekday,period_11_00,22,B,1,5781118718,2304882869,57,226337750,40.0,3,Nguyễn Thị Thập,secondary,106.7040988,10.7398749,106.7035805,10.7399476,11,0,2021-03,False
38570,2021-03-15,0,weekday,period_11_00,22,E,1,5752850644,2351907454,13,226347670,40.0,3,Quốc lộ 1A,primary_link,106.6147903,10.8420189,106.6148585,10.8421196,11,0,2021-03,False
38878,2021-04-05,0,weekday,period_11_00,22,B,1,4594693802,4594693804,13,227093472,40.0,4,Bến Vân Đồn,tertiary,106.699189,10.7636383,106.69908,10.7635848,11,0,2021-04,False
38883,2021-04-05,0,weekday,period_11_00,22,C,1,4594693806,2358235321,31,227093472,40.0,4,Bến Vân Đồn,tertiary,106.6986625,10.7632685,106.6984622,10.7630602,11,0,2021-04,False
38887,2021-04-05,0,weekday,period_11_00,22,D,1,4594693814,2358232111,11,227093472,40.0,4,Bến Vân Đồn,tertiary,106.6982919,10.7628512,106.6982326,10.7627657,11,0,2021-04,False
38891,2021-04-05,0,weekday,period_11_00,22,D,1,4594693811,2358232115,67,227093472,40.0,4,Bến Vân Đồn,tertiary,106.6975135,10.7618338,106.6971431,10.7613482,11,0,2021-04,False
38893,2021-04-05,0,weekday,period_11_00,22,E,1,4594693810,4594693809,25,227093472,40.0,4,Bến Vân Đồn,tertiary,106.6969465,10.7611026,106.6968032,10.7609162,11,0,2021-04,False
38975,2021-03-12,4,weekday,period_2_00,4,E,1,2361894728,2361894774,5,227520319,40.0,2,Vòng xoay Mũi Tàu,primary,106.6236611,10.745645,106.6236292,10.7456047,2,0,2021-03,False
39016,2021-03-16,1,weekday,period_6_00,12,F,1,2363997555,2363997556,86,227737845,40.0,4,Hoàng Minh Giám,tertiary,106.6737271,10.8084626,106.6742335,10.8090649,6,0,2021-03,False
39017,2021-03-11,3,weekday,period_7_00,14,F,1,2363997556,3167038258,122,227737845,40.0,4,Hoàng Minh Giám,tertiary,106.6742335,10.8090649,106.674961,10.8099049,7,0,2021-03,False
39021,2021-03-16,1,weekday,period_6_00,12,E,1,2363997554,2363997552,71,227737845,40.0,4,Hoàng Minh Giám,tertiary,106.6760759,10.8111583,106.6765142,10.811636,6,0,2021-03,False
39276,2021-04-05,0,weekday,period_11_00,22,F,2,3164237716,411926551,53,230935041,40.0,2,Cách Mạng Tháng Tám,primary,106.6886508,10.7740801,106.6882287,10.7743208,11,0,2021-04,False
39277,2021-04-05,0,weekday,period_11_00,22,E,2,366441959,2394642953,14,231042714,40.0,4,Hồ Văn Long,unclassified,106.6005932,10.8253843,106.600561,10.8252537,11,0,2021-04,False
39434,2021-04-22,3,weekday,period_4_00,8,D,1,2402996503,2914269871,53,231978076,40.0,3,Đinh Tiên Hoàng,secondary,106.7020469,10.786134,106.7024029,10.7858084,4,0,2021-04,False
39483,2021-04-22,3,weekday,period_5_00,10,F,1,2403044878,2403044882,40,231983062,40.0,2,Nguyễn Thị Minh Khai,primary,106.7030816,10.7882323,106.7028349,10.7879548,5,0,2021-04,False
39485,2021-04-22,3,weekday,period_4_00,8,C,1,2403047871,3160605072,42,231983062,40.0,2,Nguyễn Thị Minh Khai,primary,106.7023697,10.7874543,106.702108,10.7871727,4,0,2021-04,False
39485,2021-04-22,3,weekday,period_5_00,10,B,1,2403047871,3160605072,42,231983062,40.0,2,Nguyễn Thị Minh Khai,primary,106.7023697,10.7874543,106.702108,10.7871727,5,0,2021-04,False
39486,2021-04-22,3,weekday,period_5_00,10,A,1,3160605072,2974077482,68,231983062,40.0,2,Nguyễn Thị Minh Khai,primary,106.702108,10.7871727,106.701687,10.7867196,5,0,2021-04,False
39487,2021-04-22,3,weekday,period_4_00,8,F,2,2974077482,4090091641,12,231983062,40.0,2,Nguyễn Thị Minh Khai,primary,106.701687,10.7867196,106.7016116,10.7866384,4,0,2021-04,False
39487,2021-04-22,3,weekday,period_5_00,10,A,1,2974077482,4090091641,12,231983062,40.0,2,Nguyễn Thị Minh Khai,primary,106.701687,10.7867196,106.7016116,10.7866384,5,0,2021-04,False
39488,2021-04-22,3,weekday,period_4_00,8,F,1,4090091641,2403047190,2,231983062,40.0,2,Nguyễn Thị Minh Khai,primary,106.7016116,10.7866384,106.7015973,10.786623,4,0,2021-04,False
39502,2021-04-16,4,weekday,period_1_00,2,F,1,2230379123,3175085971,28,231983460,40.0,4,Đinh Tiên Hoàng,tertiary,106.6990217,10.7889838,106.6988341,10.7891562,1,0,2021-04,False
40157,2021-03-12,4,weekday,period_2_30,5,A,1,5767087954,3632312726,49,234901525,40.0,3,Nguyễn Hữu Trí,secondary,106.5689492,10.6903712,106.5685304,10.6902026,2,30,2021-03,False
40161,2021-03-12,4,weekday,period_2_30,5,A,1,5767087955,366381724,50,234901525,40.0,3,Nguyễn Hữu Trí,secondary,106.5677442,10.6899449,106.5673039,10.6898044,2,30,2021-03,False
40166,2021-03-12,4,weekday,period_2_30,5,A,1,366416597,5767087958,32,234901525,40.0,3,Nguyễn Hữu Trí,secondary,106.5654776,10.6891672,106.5651935,10.6890692,2,30,2021-03,False
40169,2021-03-12,4,weekday,period_2_30,5,A,1,5767087960,366461002,134,234901525,40.0,3,Nguyễn Hữu Trí,secondary,106.5643023,10.6887477,106.5631515,10.6883189,2,30,2021-03,False
40170,2021-03-12,4,weekday,period_2_30,5,A,1,366461002,366435531,66,234901525,40.0,3,Nguyễn Hữu Trí,secondary,106.5631515,10.6883189,106.562573,10.6881244,2,30,2021-03,False
40175,2021-03-12,4,weekday,period_2_30,5,A,1,366374481,366438007,136,234901525,40.0,3,Nguyễn Hữu Trí,secondary,106.5610605,10.6875672,106.5598851,10.6871568,2,30,2021-03,False
40177,2021-03-12,4,weekday,period_2_30,5,A,1,5767087688,5767087656,28,234901525,40.0,3,Nguyễn Hữu Trí,secondary,106.5590775,10.6868758,106.5588279,10.6868019,2,30,2021-03,False
40179,2021-03-12,4,weekday,period_2_30,5,A,1,366433597,366368110,16,234901525,40.0,3,Nguyễn Hữu Trí,secondary,106.5583867,10.6866776,106.5582414,10.6866367,2,30,2021-03,False
40183,2021-03-12,4,weekday,period_2_30,5,A,1,5767087963,366462115,70,234901525,40.0,3,Nguyễn Hữu Trí,secondary,106.5568753,10.686257,106.5562576,10.6860732,2,30,2021-03,False
40186,2021-03-12,4,weekday,period_2_30,5,A,1,366382900,5767087680,16,234901525,40.0,3,Nguyễn Hữu Trí,secondary,106.5556052,10.6859009,106.5554637,10.6858615,2,30,2021-03,False
40188,2021-03-12,4,weekday,period_2_30,5,A,1,366449608,5767087965,52,234901525,40.0,3,Nguyễn Hữu Trí,secondary,106.5545178,10.6855984,106.5540502,10.6854735,2,30,2021-03,False
40191,2021-03-12,4,weekday,period_2_30,5,A,1,5767087966,5767087967,71,234901525,40.0,3,Nguyễn Hữu Trí,secondary,106.5529659,10.6851763,106.5523343,10.6850076,2,30,2021-03,False
40194,2021-03-12,4,weekday,period_2_30,5,A,1,5346676831,366472850,19,234901525,40.0,3,Nguyễn Hữu Trí,secondary,106.5510796,10.6846628,106.5509034,10.6846201,2,30,2021-03,False
40449,2021-04-15,3,weekday,period_1_30,3,C,1,366452252,5748445126,31,235082397,60.0,1,Xa Lộ Hà Nội,trunk,106.7599085,10.8249405,106.7597602,10.824699,1,30,2021-04,False
40449,2021-04-16,4,weekday,period_0_30,1,A,1,366452252,5748445126,31,235082397,60.0,1,Xa Lộ Hà Nội,trunk,106.7599085,10.8249405,106.7597602,10.824699,0,30,2021-04,False
40451,2021-04-15,3,weekday,period_1_30,3,A,1,5740382851,366380126,31,235082397,60.0,1,Xa Lộ Hà Nội,trunk,106.7594562,10.8242042,106.7593304,10.8239454,1,30,2021-04,False
40451,2021-04-16,4,weekday,period_0_30,1,A,1,5740382851,366380126,31,235082397,60.0,1,Xa Lộ Hà Nội,trunk,106.7594562,10.8242042,106.7593304,10.8239454,0,30,2021-04,False
40452,2021-04-22,3,weekday,period_1_30,3,B,1,366380126,366456230,84,235082397,60.0,1,Xa Lộ Hà Nội,trunk,106.7593304,10.8239454,106.759023,10.8232476,1,30,2021-04,False
40453,2021-04-15,3,weekday,period_1_30,3,E,1,366414360,366474490,95,235083025,60.0,1,Mai Chí Thọ,trunk,106.7500313,10.7875285,106.7505717,10.7882091,1,30,2021-04,False
40453,2021-04-19,0,weekday,period_1_30,3,E,1,366414360,366474490,95,235083025,60.0,1,Mai Chí Thọ,trunk,106.7500313,10.7875285,106.7505717,10.7882091,1,30,2021-04,False
40707,2021-04-16,4,weekday,period_0_30,1,A,1,366374517,4066314188,59,236502610,50.0,1,Xa Lộ Hà Nội,trunk,106.7588363,10.8227968,106.7586325,10.8222963,0,30,2021-04,False
40707,2021-04-22,3,weekday,period_1_30,3,C,1,366374517,4066314188,59,236502610,50.0,1,Xa Lộ Hà Nội,trunk,106.7588363,10.8227968,106.7586325,10.8222963,1,30,2021-04,False
40708,2021-04-15,3,weekday,period_1_30,3,F,1,4066314188,366425271,64,236502610,50.0,1,Xa Lộ Hà Nội,trunk,106.7586325,10.8222963,106.7584635,10.821743,1,30,2021-04,False
40709,2021-04-16,4,weekday,period_0_30,1,E,1,366425271,4066314186,46,236502610,50.0,1,Xa Lộ Hà Nội,trunk,106.7584635,10.821743,106.758383,10.8213346,0,30,2021-04,False
40709,2021-04-22,3,weekday,period_1_30,3,A,1,366425271,4066314186,46,236502610,50.0,1,Xa Lộ Hà Nội,trunk,106.7584635,10.821743,106.758383,10.8213346,1,30,2021-04,False
40711,2021-04-22,3,weekday,period_1_30,3,A,1,2445304317,2445304744,0,236507166,40.0,4,Đại Lộ III,tertiary,106.7686829,10.8131945,106.7686852,10.8131985,1,30,2021-04,False
40753,2021-03-09,1,weekday,period_10_00,20,E,1,366444906,5725019051,5,237480053,40.0,2,Cộng Hòa,primary,106.6606851,10.8006867,106.6607331,10.8006613,10,0,2021-03,False
41125,2021-03-15,0,weekday,period_10_30,21,F,1,2468452113,2468452124,11,239030906,40.0,3,Dương Bá Trạc,primary_link,106.6889032,10.7469969,106.6890076,10.7470302,10,30,2021-03,False
41135,2021-04-05,0,weekday,period_12_30,25,A,1,1773321419,2044487029,13,239031059,40.0,2,Dương Bá Trạc,primary,106.6883157,10.7488721,106.68835,10.7487599,12,30,2021-04,False
41138,2021-03-15,0,weekday,period_10_30,21,E,1,3175002782,366477769,122,239031059,40.0,2,Dương Bá Trạc,primary,106.6884948,10.7483299,106.6888186,10.7472717,10,30,2021-03,False
41139,2021-04-05,0,weekday,period_12_30,25,F,2,366477769,2468452113,31,239031059,40.0,2,Dương Bá Trạc,primary,106.6888186,10.7472717,106.6889032,10.7469969,12,30,2021-04,False
41163,2021-03-15,0,weekday,period_10_30,21,F,1,2468452118,5668712838,28,239031344,40.0,2,Dương Bá Trạc,primary,106.689291,10.7460975,106.6892164,10.746343,10,30,2021-03,False
41164,2021-03-15,0,weekday,period_10_30,21,F,2,5668712838,2468452124,79,239031344,40.0,2,Dương Bá Trạc,primary,106.6892164,10.746343,106.6890076,10.7470302,10,30,2021-03,False
41168,2021-04-05,0,weekday,period_12_30,25,C,1,3462872350,2468452125,20,239031346,40.0,2,Cầu Kênh Xáng,primary,106.6885411,10.7413597,106.6884693,10.7415302,12,30,2021-04,False
41171,2021-03-16,1,weekday,period_10_30,21,F,1,4672023664,2469693266,9,239157292,40.0,2,Vòng xoay Ngã Sáu Nguyễ Thái Sơn,primary,106.678525,10.8143186,106.6784588,10.8142592,10,30,2021-03,False
41172,2021-03-16,1,weekday,period_10_30,21,F,1,2469693266,4672023658,10,239157292,40.0,2,Vòng xoay Ngã Sáu Nguyễ Thái Sơn,primary,106.6784588,10.8142592,106.6783997,10.8141875,10,30,2021-03,False
41174,2021-03-11,3,weekday,period_12_00,24,F,1,4672023659,3807705410,10,239157292,40.0,2,Vòng xoay Ngã Sáu Nguyễ Thái Sơn,primary,106.678359,10.8141042,106.6783388,10.814014,12,0,2021-03,False
41175,2021-03-09,1,weekday,period_10_00,20,F,1,3807705410,4672023662,6,239157292,40.0,2,Vòng xoay Ngã Sáu Nguyễ Thái Sơn,primary,106.6783388,10.814014,106.6783371,10.8139572,10,0,2021-03,False
41175,2021-03-23,1,weekday,period_10_00,20,F,1,3807705410,4672023662,6,239157292,40.0,2,Vòng xoay Ngã Sáu Nguyễ Thái Sơn,primary,106.6783388,10.814014,106.6783371,10.8139572,10,0,2021-03,False
41181,2021-03-11,3,weekday,period_7_00,14,D,1,3640191576,4067989323,9,239157292,40.0,2,Vòng xoay Ngã Sáu Nguyễ Thái Sơn,primary,106.6785162,10.8136422,106.678595,10.8136016,7,0,2021-03,False
41189,2021-03-16,1,weekday,period_6_00,12,D,1,5786407997,4672023665,7,239157292,40.0,2,Vòng xoay Ngã Sáu Nguyễ Thái Sơn,primary,106.6791112,10.813808,106.6791362,10.813867,6,0,2021-03,False
41198,2021-03-23,1,weekday,period_10_00,20,F,1,5719731387,4067989316,7,239157292,40.0,2,Vòng xoay Ngã Sáu Nguyễ Thái Sơn,primary,106.6790372,10.814251,106.6789864,10.8142949,10,0,2021-03,False
41199,2021-03-23,1,weekday,period_10_00,20,F,1,4067989316,2469693281,7,239157292,40.0,2,Vòng xoay Ngã Sáu Nguyễ Thái Sơn,primary,106.6789864,10.8142949,106.6789288,10.81433,10,0,2021-03,False
41200,2021-03-31,2,weekday,period_0_30,1,F,1,2469693281,4672026871,6,239157292,40.0,2,Vòng xoay Ngã Sáu Nguyễ Thái Sơn,primary,106.6789288,10.81433,106.6788699,10.814354,0,30,2021-03,False
41201,2021-03-09,1,weekday,period_10_00,20,F,2,4672026871,4067989318,6,239157292,40.0,2,Vòng xoay Ngã Sáu Nguyễ Thái Sơn,primary,106.6788699,10.814354,106.6788078,10.8143687,10,0,2021-03,False
41203,2021-03-09,1,weekday,period_10_00,20,E,1,4936387108,4672023661,6,239157292,40.0,2,Vòng xoay Ngã Sáu Nguyễ Thái Sơn,primary,106.6787442,10.8143736,106.6786806,10.8143688,10,0,2021-03,False
41203,2021-03-23,1,weekday,period_10_00,20,D,1,4936387108,4672023661,6,239157292,40.0,2,Vòng xoay Ngã Sáu Nguyễ Thái Sơn,primary,106.6787442,10.8143736,106.6786806,10.8143688,10,0,2021-03,False
41204,2021-04-14,2,weekday,period_0_30,1,E,1,366469166,2269043899,7,239382940,40.0,3,Đường Quang Trung,primary_link,106.6451915,10.8408237,106.6452271,10.8408842,0,30,2021-04,False
41287,2021-03-09,1,weekday,period_10_00,20,A,1,5750497290,5750497310,13,241738685,60.0,3,Phạm Văn Đồng,secondary,106.7222594,10.8289838,106.7221352,10.8290064,10,0,2021-03,False
41287,2021-03-16,1,weekday,period_10_30,21,A,1,5750497290,5750497310,13,241738685,60.0,3,Phạm Văn Đồng,secondary,106.7222594,10.8289838,106.7221352,10.8290064,10,30,2021-03,False
